Name;Price;URL;idproduto;idgradex;idgradey;descrição;idmarca;iddepartamento;classificacao;idcodigonbm;Ean
Bebedouro Esmaltec Mesa Natural E Frio Branco 220v;769;https://lista.mercadolivre.com.br/7899081726496#D[A:7899081726496];9712;13;2;BEBEDOURO ESMALTEC EGM 30-13-2;79;1010301120;1030112;84186931;7899081726496
Bebedouro Esmaltec Mesa Natural E Frio Branco 220v Egm30;680;https://lista.mercadolivre.com.br/7899081726496#D[A:7899081726496];9712;13;2;BEBEDOURO ESMALTEC EGM 30-13-2;79;1010301120;1030112;84186931;7899081726496
Bebedouro De Mesa Esmaltec Egm30 Branco 220v;739;https://lista.mercadolivre.com.br/7899081726496#D[A:7899081726496];9712;13;2;BEBEDOURO ESMALTEC EGM 30-13-2;79;1010301120;1030112;84186931;7899081726496
Bebedouro De Mesa Esmaltec Egm30 Branco 220v;739;https://lista.mercadolivre.com.br/7899081726496#D[A:7899081726496];9712;13;2;BEBEDOURO ESMALTEC EGM 30-13-2;79;1010301120;1030112;84186931;7899081726496
Bebedouro De Mesa Esmaltec Egm30 Branco 220v;739;https://lista.mercadolivre.com.br/7899081726496#D[A:7899081726496];9712;13;2;BEBEDOURO ESMALTEC EGM 30-13-2;79;1010301120;1030112;84186931;7899081726496
Bebedouro De Água De Mesa Esmaltec Gelagua Egm30 Com Compres;699,62;https://lista.mercadolivre.com.br/7899081726496#D[A:7899081726496];9712;13;2;BEBEDOURO ESMALTEC EGM 30-13-2;79;1010301120;1030112;84186931;7899081726496
Bebedouro De Água De Mesa Esmaltec Gelagua Egm30 Com Compres;727,05;https://lista.mercadolivre.com.br/7899081726496#D[A:7899081726496];9712;13;2;BEBEDOURO ESMALTEC EGM 30-13-2;79;1010301120;1030112;84186931;7899081726496
Bebedouro De Água Esmaltec Egm30 20l Preto 220v;898,18;https://lista.mercadolivre.com.br/7899081727622#D[A:7899081727622];9712;90;1;BEBEDOURO ESMALTEC EGM 30-90-1;79;1010301120;1030112;84186931;7899081727622
Bebedouro De Água Esmaltec Egm30 Vermelho 220v;839;https://lista.mercadolivre.com.br/7899081727622#D[A:7899081727622];9712;90;1;BEBEDOURO ESMALTEC EGM 30-90-1;79;1010301120;1030112;84186931;7899081727622
Bebedouro De Água Esmaltec Egm30 20l Branco 220v;1049;https://lista.mercadolivre.com.br/7899081727622#D[A:7899081727622];9712;90;1;BEBEDOURO ESMALTEC EGM 30-90-1;79;1010301120;1030112;84186931;7899081727622
Bebedouro De Água Esmaltec Egm30 20l Preto 127v;933;https://lista.mercadolivre.com.br/7899081727622#D[A:7899081727622];9712;90;1;BEBEDOURO ESMALTEC EGM 30-90-1;79;1010301120;1030112;84186931;7899081727622
Bebedouro Agua Gelada Preto Compressor Gas Sem Filtro 110v;999;https://lista.mercadolivre.com.br/7899081727622#D[A:7899081727622];9712;90;1;BEBEDOURO ESMALTEC EGM 30-90-1;79;1010301120;1030112;84186931;7899081727622
Bebedouro De Mesa Esmaltec Egm30 20l Preto 127v;899;https://lista.mercadolivre.com.br/7899081727622#D[A:7899081727622];9712;90;1;BEBEDOURO ESMALTEC EGM 30-90-1;79;1010301120;1030112;84186931;7899081727622
Bebedouro De Água Esmaltec Egm30 20l Preto 127v;899;https://lista.mercadolivre.com.br/7899081727622#D[A:7899081727622];9712;90;1;BEBEDOURO ESMALTEC EGM 30-90-1;79;1010301120;1030112;84186931;7899081727622
Bebedouro De Água Esmaltec Egm30 20l Preto 127v;999,99;https://lista.mercadolivre.com.br/7899081727622#D[A:7899081727622];9712;90;1;BEBEDOURO ESMALTEC EGM 30-90-1;79;1010301120;1030112;84186931;7899081727622
Bebedouro De Água Esmaltec Egm30 20l Preto 127v;899;https://lista.mercadolivre.com.br/7899081727622#D[A:7899081727622];9712;90;1;BEBEDOURO ESMALTEC EGM 30-90-1;79;1010301120;1030112;84186931;7899081727622
Bebedouro De Água Esmaltec Egm30 20l Preto 127v;933;https://lista.mercadolivre.com.br/7899081727615#D[A:7899081727615];9712;90;2;BEBEDOURO ESMALTEC EGM 30-90-2;79;1010301120;1030112;84186931;7899081727615
Bebedouro De Água Esmaltec Egm30 20l Preto 220v;898,18;https://lista.mercadolivre.com.br/7899081727615#D[A:7899081727615];9712;90;2;BEBEDOURO ESMALTEC EGM 30-90-2;79;1010301120;1030112;84186931;7899081727615
Kit Esmaltec Pingadeira Torneira E Reservatório Egm 30;137;https://lista.mercadolivre.com.br/7899081727615#D[A:7899081727615];9712;90;2;BEBEDOURO ESMALTEC EGM 30-90-2;79;1010301120;1030112;84186931;7899081727615
Bebedouro De Água Esmaltec Egm30 Vermelho 220v;839;https://lista.mercadolivre.com.br/7899081727615#D[A:7899081727615];9712;90;2;BEBEDOURO ESMALTEC EGM 30-90-2;79;1010301120;1030112;84186931;7899081727615
Bebedouro De Água Esmaltec Egc35b 20l Branco 127v;1029;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro De Água Esmaltec Egc35b 20l Aço Inoxidável 127v;1009;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro De Água Esmaltec Egc35b 20l Aço Inoxidável 220v;919;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro Esmaltec Coluna Egc35b Branco Natural\u002Ffrio 127v;699;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro Esmaltec Coluna Egc35b Branco Natural\u002Ffrio 127v;755;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro Coluna Esmaltec Branca 127v;1036,67;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro Esmaltec Coluna Natural E Frio Branco 127v;854;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro De Coluna Garrafão Esmaltec Egc35b;1022,35;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro De Coluna Esmaltec Egc35 Branco 127v;713,15;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro De Coluna Esmaltec Egc35 Branco 127v;713,15;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro Coluna Esmaltec Branca 127v;1036,67;https://lista.mercadolivre.com.br/7899081722658#D[A:7899081722658];9713;13;1;BEBEDOURO ESMALTEC EGC35B-13-1;79;1010301120;1030112;84186931;7899081722658
Bebedouro De Água Esmaltec Egc35b 20l Branco 220v;949;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Bebedouro De Água Esmaltec Egc35b 20l Aço Inoxidável 220v;919;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Bebedouro De Água Esmaltec Egc35b 20l Aço Inoxidável 127v;1009;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Bebedouro Esmaltec Coluna Egc35b Branco Natural\u002Ffrio 220v;790;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Bebedouro Esmaltec Coluna Egc35b Branco Natural\u002Ffrio 220v;740;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Bebedouro De Coluna Esmaltec Branco - Egc35 - 220v;967,86;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Bebedouro De Coluna Garrafão Esmaltec Egc35b;1022,35;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Bebedouro Esmaltec Coluna Natural E Frio Branco 220v;1029;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Bebedouro De Coluna Esmaltec Egc35 Branco 220v;839;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Bebedouro De Coluna Esmaltec Egc35 Branco 220v;839;https://lista.mercadolivre.com.br/7899081722696#D[A:7899081722696];9713;13;2;BEBEDOURO ESMALTEC EGC35B-13-2;79;1010301120;1030112;84186931;7899081722696
Purificador De Água Esmaltec Branco Refrigerado 2,2l 110v;679,44;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador De Agua Esmaltec Purágua Acqua7 Cor Branco 110v;707,75;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador De Água Esmaltec Branco Refrigerado 2,2l 110v;686,36;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador De Água Esmaltec Acqua7 C\u002F Compressor 2,2 Litros;809,99;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Acabamento Frontal Purificador Esmaltec Acqua7 Original Sald;59;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Cabo De Energia Purificador De Água Esmaltec Acqua7 Saldo !;34,89;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Água Gelada Branco Acqua7 Esmaltec 127v (110v);1284,08;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador De Água De Mesa Esmaltec, Acqua7 Com Compressor;858,49;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Água Gelada Branco Acqua7 Esmaltec 127v (110v);1370,29;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador De Agua Digital Touch Pure 4x Filtro Electrolux;1079;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador De Água De Mesa Esmaltec, Acqua7 Com Compressor;826;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Água Gelada Branco Acqua7 Esmaltec 127v (110v);1257,38;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Água Gelada Branco Acqua7 Esmaltec 127v (110v);1292,79;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Água Gelada Branco Acqua7 Esmaltec 127v (110v);1341,79;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Água Gelada Branco Acqua7 Esmaltec 127v (110v);1211,48;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Esmaltec Puragua 7 Refrigerado - 0115000045;999,83;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Esmaltec Puragua 7 Refrigerado - 0115000045;996;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Esmaltec Puragua 7 Refrigerado - 0115000045;1062,26;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Soft Plus - Branco, Preto, Prata - Cereja;2199;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador De Água Esmaltec Branco Refrigerado - 110 V;1099;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Esmaltec Acqua 7 Preto - 110 V;1149;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Esmaltec Puragua 7 Refrigerado - 0115000045;999,83;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Purificador Esmaltec Puragua 7 Refrigerado - 0115000045;996;https://lista.mercadolivre.com.br/7899081739823#D[A:7899081739823];9714;13;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-1;79;1010301090;1030109;84212100;7899081739823
Kit Pingadeira Aparador De Agua Purificador Esmaltec;44,97;https://lista.mercadolivre.com.br/7899081739816#D[A:7899081739816];9714;13;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-2;79;1010301090;1030109;84212100;7899081739816
Purificador De Agua Esmaltec Purágua Acqua7 Cor Branco 110v;707,75;https://lista.mercadolivre.com.br/7899081739816#D[A:7899081739816];9714;13;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-2;79;1010301090;1030109;84212100;7899081739816
Purificador De Água De Mesa Esmaltec, Acqua7 Com Compressor;858,49;https://lista.mercadolivre.com.br/7899081739816#D[A:7899081739816];9714;13;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-2;79;1010301090;1030109;84212100;7899081739816
Purificador De Água Consul Branco Refrigerado Com Proteção Antibactérias Cpb34asvna 127v\u002F220v;599,51;https://lista.mercadolivre.com.br/7899081739816#D[A:7899081739816];9714;13;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-2;79;1010301090;1030109;84212100;7899081739816
Purificador Esmaltec Acqua 7 Branco 220v;704,65;https://lista.mercadolivre.com.br/7899081739816#D[A:7899081739816];9714;13;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-2;79;1010301090;1030109;84212100;7899081739816
Purificador De Água De Mesa Esmaltec, Acqua7 Com Compressor;826;https://lista.mercadolivre.com.br/7899081739816#D[A:7899081739816];9714;13;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-2;79;1010301090;1030109;84212100;7899081739816
Purificador Esmaltec Acqua 7 Branco 220v;704,65;https://lista.mercadolivre.com.br/7899081739816#D[A:7899081739816];9714;13;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-2;79;1010301090;1030109;84212100;7899081739816
Purificador Esmaltec Acqua 7 Branco 220v;704,65;https://lista.mercadolivre.com.br/7899081739816#D[A:7899081739816];9714;13;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-2;79;1010301090;1030109;84212100;7899081739816
Purificador De Água Natural E Gelada Bivolt Consul Refresca+;1079;https://lista.mercadolivre.com.br/7899081739816#D[A:7899081739816];9714;13;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-13-2;79;1010301090;1030109;84212100;7899081739816
Kit Botoes E Aparador Água P\u002F O Purificador Esmaltec Acqua7;69;https://lista.mercadolivre.com.br/7899081739847#D[A:7899081739847];9714;90;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-1;79;1010301090;1030109;84212100;7899081739847
Purificador De Água Acqua7 Esmaltec Preto 7 Estágios 1l\u002Fh;969;https://lista.mercadolivre.com.br/7899081739847#D[A:7899081739847];9714;90;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-1;79;1010301090;1030109;84212100;7899081739847
Purificador Esmaltec Acqua 7 Preto 127v;866,15;https://lista.mercadolivre.com.br/7899081739847#D[A:7899081739847];9714;90;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-1;79;1010301090;1030109;84212100;7899081739847
Purificador Esmaltec Acqua 7 Preto 127v;866,15;https://lista.mercadolivre.com.br/7899081739847#D[A:7899081739847];9714;90;1;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-1;79;1010301090;1030109;84212100;7899081739847
Purificador De Água Esmaltec Branco Refrigerado 2,2l 110v;679,44;https://lista.mercadolivre.com.br/7899081739830#D[A:7899081739830];9714;90;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-2;79;1010301090;1030109;84212100;7899081739830
Purificador Esmaltec Puragua 7 Refrigerado - 0115000046 220v;866,15;https://lista.mercadolivre.com.br/7899081739830#D[A:7899081739830];9714;90;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-2;79;1010301090;1030109;84212100;7899081739830
Purificador Esmaltec Acqua 7 Preto 220v;866,15;https://lista.mercadolivre.com.br/7899081739830#D[A:7899081739830];9714;90;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-2;79;1010301090;1030109;84212100;7899081739830
Purificador Esmaltec Acqua 7 Preto 220v;866,15;https://lista.mercadolivre.com.br/7899081739830#D[A:7899081739830];9714;90;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-2;79;1010301090;1030109;84212100;7899081739830
Purificador Esmaltec Acqua 7 Preto 220v;866,15;https://lista.mercadolivre.com.br/7899081739830#D[A:7899081739830];9714;90;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-2;79;1010301090;1030109;84212100;7899081739830
Purificador De Água Esmaltec Preto - 220v;1149;https://lista.mercadolivre.com.br/7899081739830#D[A:7899081739830];9714;90;2;PURIFICADOR ESMALTEC ACQUA 7 PURAGUA-90-2;79;1010301090;1030109;84212100;7899081739830
Frontal Lcd Tela Display Compatível Com Moto C Plus + Cola;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Tela Display Touch Moto G62 C\u002F Aro Nacional;159;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Moto G6 Play 32 Gb Ouro-fino 3 Gb Ram - Bom (Recondicionado);578,99;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Tela Display Frontal Compatível Com Moto G6 Play E E5 S\\a;90,25;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Lcd Tela Display Compatível Com Moto E4 Plus + Cola;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Lcd Tela Display Compatível Com Moto E4 Xt1762 S\u002Faro;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Lcd Tela Display Compatível Com Moto E4 Plus Sem Aro;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Moto G6 Play Dual Sim 32 Gb Índigo-escuro 3 Gb Ram - Aceitável (Recondicionado);434;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Lcd Display Compatível Com Moto G6 Xt1925 Sem Aro;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Lcd Display Compatível Com Moto G6 Xt1925 + Cola;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Lcd Tela Display Compatível Com Moto E5 Play Sem Aro;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Lcd Tela Display Compatível C\u002Fmoto E4 + Cola Brinde;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Lcd Tela Display Compatível Com Moto E5 Play + Cola;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Frontal Lcd Tela Display Compatível Com Moto C Plus Sem Aro;100;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Capa Preta Moto G6;12,99;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Camera Traseira Moto G6 Play;24;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Modulo Frontal Moto G6 Play Preto;59;https://lista.mercadolivre.com.br/7892597346844#D[A:7892597346844];9744;494;3;CEL MOTOROLA MOTO G6 XT1925 32GB SIRI-494-3;159;1030101020;3010102;85171231;7892597346844
Geladeira Brastemp Frost Free Duplex Brm44h 375 Litros Cor Branco 220v;3312,56;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Geladeira Brastemp Frost Free Duplex 375 Litros Com Comparti Cor Inox 127v;3268;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Geladeira Brastemp Frost Free Duplex 375 Litros Com Comparti;3479;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Tampa Cold Room Refrigerador Brastemp Brm44d - W11157049;199;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Refrigerador \u002F Geladeira Brastemp, 2 Portas, Frost Free, 375;3955;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Refrigerador \u002F Geladeira Brastemp, 2 Portas, Frost Free, 375;3836,35;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Geladeira Refrigerador Brastemp 375l Frost Free Duplex Brm44;4690;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Geladeira Brastemp Frost Free Refrigerador 375l Duplex Brm44;4690;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Geladeira Frost Free Duplex 375 L Brm44 Brastemp Inox 110v;3999;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Refrigerador Brastemp Frost Free 375 L Duplex Inox 127 Volts;3911;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
Geladeira Brastemp Frost Free Duplex 375l Brm44hk Inox 127v;3924;https://lista.mercadolivre.com.br/7891129252721#D[A:7891129252721];9769;480;1;REFRIG BRASTEMP 375L 2P BRM44HKANA-480-1;30;1010101040;1010104;84181000;7891129252721
